unNeighborClusters	group	medianAbundance	meanAbundance	minimumAbundance	maximumAbundance	IQRAbundance	sdAbundance	nAbundance
4	Proteobacteria-Proteus	0.02290836653386454	0.02290836653386454	0.02290836653386454	0.02290836653386454	0	NA	1
4	Proteobacteria-Sutterella	0.00448207171314741	0.00448207171314741	9.9601593625498e-4	0.00796812749003984	0.00348605577689243	0.004930027358870351	2
4	Proteobacteria-Unknown	0.00697211155378486	0.02611775121735281	9.9601593625498e-4	0.12250996015936257	0.03087649402390438	0.04025179332905487	9
4	Verrucomicrobia-Akkermansia	0.00398406374501992	0.00398406374501992	9.9601593625498e-4	0.00697211155378486	0.0029880478087649393	0.004225737736174586	2
5	Actinobacteria-Bifidobacterium	0.01743027888446215	0.03914342629482072	9.9601593625498e-4	0.11354581673306773	0.07221115537848606	0.045519974517217295	10
5	Actinobacteria-Collinsella	0.04382470119521912	0.0899734395750332	0.02390438247011952	0.20219123505976097	0.08914342629482072	0.09769252782130539	3
5	Actinobacteria-Eggerthella	0.0049800796812749	0.00597609561752988	0.00199203187250996	0.01095617529880478	0.00448207171314741	0.0045643184212707565	3
5	Actinobacteria-Other	0.00199203187250996	0.004255704454907642	9.9601593625498e-4	0.01593625498007968	0.0049800796812749	0.004609539996636691	11
5	Actinobacteria-Unknown	0.00398406374501992	0.00398406374501992	0.00398406374501992	0.00398406374501992	0	NA	1
5	Bacteroidetes-Alistipes	9.9601593625498e-4	9.9601593625498e-4	9.9601593625498e-4	9.9601593625498e-4	0	NA	1
5	Bacteroidetes-Bacteroides	0.00199203187250996	0.013944223107569723	9.9601593625498e-4	0.05179282868525897	0.01095617529880478	0.021719086142785386	5
5	Bacteroidetes-Other	0.00298804780876494	0.0037350597609561755	9.9601593625498e-4	0.00796812749003984	0.0047310756972111555	0.003389870162128509	4
5	Bacteroidetes-Prevotella 9	9.9601593625498e-4	9.9601593625498e-4	9.9601593625498e-4	9.9601593625498e-4	0	NA	1
5	Firmicutes-Agathobacter	0.00796812749003984	0.00796812749003984	0.00796812749003984	0.00796812749003984	0	NA	1
5	Firmicutes-Blautia	0.06673306772908366	0.0949535192563081	0.0149402390438247	0.2908366533864542	0.0597609561752988	0.08221090150993167	15
5	Firmicutes-Enterococcus	0.00796812749003984	0.013197211155378486	9.9601593625498e-4	0.02888446215139442	0.02041832669322709	0.011390595812826356	8
5	Firmicutes-Erysipelatoclostridium	0.01792828685258964	0.026739197057922156	9.9601593625498e-4	0.09362549800796811	0.019920318725099598	0.02640490080486931	13
5	Firmicutes-Faecalibacterium	0.00747011952191235	0.06997011952191234	0.00199203187250996	0.37749003984063745	0.038346613545816734	0.13349666017455178	8
5	Firmicutes-Lactobacillus	0.00249003984063745	0.004316069057104913	9.9601593625498e-4	0.0099601593625498	0.006723107569721115	0.0041626634843711765	6
5	Firmicutes-Other	0.00896414342629482	0.021354581673306762	9.9601593625498e-4	0.3147410358565737	0.020667330677290832	0.03769373889932829	250
5	Firmicutes-Streptococcus	0.00896414342629482	0.012182041066503217	9.9601593625498e-4	0.0348605577689243	0.01195219123505976	0.010596800159883247	13
5	Firmicutes-Unknown	0.015438247011952191	0.0972688194590061	9.9601593625498e-4	0.6085657370517928	0.10781872509960161	0.16170817974176283	38
5	Firmicutes-Veillonella	0.00946215139442231	0.02946547144754316	9.9601593625498e-4	0.1832669322709163	0.02290836653386454	0.05216665431183377	12
5	Other-Fusobacterium	0.05876494023904383	0.08067729083665338	9.9601593625498e-4	0.16733067729083664	0.150398406374502	0.0802488500755333	5
5	Other-Other	0.00697211155378486	0.007221115537848604	0.00199203187250996	0.01294820717131474	0.0027390438247011963	0.00448207171314741	4
5	Other-Unknown	0.00298804780876494	0.00298804780876494	9.9601593625498e-4	0.0049800796812749	0.00199203187250996	0.002817158490783058	2
5	Proteobacteria-Bilophila	0.00448207171314741	0.00448207171314741	0.00398406374501992	0.0049800796812749	4.980079681274905e-4	7.042896226957645e-4	2
5	Proteobacteria-Escherichia-Shigella	0.01095617529880478	0.03875407461064831	9.9601593625498e-4	0.1852589641434263	0.05229083665338645	0.05633868779433834	11
5	Proteobacteria-Haemophilus	0.00249003984063745	0.005229083665338645	9.9601593625498e-4	0.0149402390438247	0.004233067729083665	0.006524981410037697	4
5	Proteobacteria-Other	0.00199203187250996	0.006086764054891545	9.9601593625498e-4	0.03386454183266932	0.00398406374501992	0.010569560013101996	9
5	Proteobacteria-Parasutterella	0.02788844621513944	0.0398406374501992	9.9601593625498e-4	0.10856573705179284	0.06772908366533864	0.04324743555892107	7
5	Proteobacteria-Proteus	0.029880478087649404	0.029880478087649404	0.00796812749003984	0.05179282868525897	0.02191235059760956	0.030988743398613638	2
5	Proteobacteria-Sutterella	0.0099601593625498	0.01892430278884462	0.00199203187250996	0.0448207171314741	0.021414342629482067	0.02277808092834516	3
5	Proteobacteria-Unknown	0.01095617529880478	0.03539176626826029	9.9601593625498e-4	0.13247011952191234	0.04432270916334661	0.040826009320273575	15
5	Verrucomicrobia-Akkermansia	0.0946215139442231	0.09661354581673307	0.08266932270916334	0.11254980079681276	0.014940239043824702	0.015039510827232578	3
6	Actinobacteria-Bifidobacterium	0.00298804780876494	0.003386454183266932	0.00199203187250996	0.0049800796812749	9.9601593625498e-4	0.0011356328935250377	5
6	Actinobacteria-Collinsella	0.0149402390438247	0.02954847277556441	0.00298804780876494	0.07071713147410359	0.03386454183266933	0.03615048496365525	3
6	Actinobacteria-Eggerthella	0.00199203187250996	0.0026560424966799467	0.00199203187250996	0.00398406374501992	9.9601593625498e-4	0.0011501001378279396	3
6	Actinobacteria-Other	0.00199203187250996	0.00298804780876494	9.9601593625498e-4	0.00697211155378486	0.00298804780876494	0.002439730819505157	6
6	Bacteroidetes-Alistipes	0.03286852589641434	0.04946879150066401	0.03087649402390438	0.0846613545816733	0.02689243027888446	0.03049392431130155	3
6	Bacteroidetes-Bacteroides	0.01394422310756972	0.011952191235059759	0.00199203187250996	0.02191235059760956	0.01394422310756972	0.008683065624583014	5
6	Bacteroidetes-Other	9.9601593625498e-4	0.006772908366533863	9.9601593625498e-4	0.02788844621513944	0.00199203187250996	0.011835418946225454	5
6	Bacteroidetes-Parabacteroides	0.00298804780876494	0.033532536520584334	9.9601593625498e-4	0.09661354581673308	0.04780876494023905	0.054638835530333885	3
6	Bacteroidetes-Prevotella 9	0.02788844621513944	0.02788844621513944	0.02191235059760956	0.03386454183266932	0.005976095617529879	0.008451475472349174	2
6	Firmicutes-Blautia	0.10856573705179284	0.0950199203187251	0.00697211155378486	0.17828685258964144	0.08366533864541832	0.0678373870426662	5
6	Firmicutes-Enterococcus	0.0049800796812749	0.05776892430278884	9.9601593625498e-4	0.19721115537848605	0.09760956175298804	0.08389426720662414	7
6	Firmicutes-Erysipelatoclostridium	0.005478087649402391	0.022609561752988047	9.9601593625498e-4	0.08565737051792828	0.021414342629482067	0.02981418793994104	10
6	Firmicutes-Faecalibacterium	0.0099601593625498	0.009711155378486054	9.9601593625498e-4	0.01792828685258964	0.007221115537848604	0.007107162891303998	4
6	Firmicutes-Lactobacillus	0.0149402390438247	0.043977934416181426	9.9601593625498e-4	0.32270916334661354	0.03585657370517928	0.08564370910260527	13
6	Firmicutes-Other	0.00398406374501992	0.012469501837610808	9.9601593625498e-4	0.10358565737051792	0.01195219123505976	0.019918023388984123	129
6	Firmicutes-Streptococcus	0.0149402390438247	0.05369431365447301	0.00199203187250996	0.24203187250996017	0.074203187250996	0.0754865155207392	11
6	Firmicutes-Unknown	0.00249003984063745	0.05165054069436539	9.9601593625498e-4	0.2231075697211155	0.041583665338645416	0.0875028874809668	14
6	Firmicutes-Veillonella	0.04083665338645418	0.056410720753350234	9.9601593625498e-4	0.2051792828685259	0.07221115537848606	0.06283001273029507	11
6	Other-Cloacibacillus	0.03784860557768924	0.03784860557768924	0.03784860557768924	0.03784860557768924	0	NA	1
6	Other-Fusobacterium	0.00796812749003984	0.02656042496679947	9.9601593625498e-4	0.08067729083665338	0.04780876494023904	0.031323078074733834	9
6	Other-Other	0.00398406374501992	0.049800796812749	9.9601593625498e-4	0.18824701195219123	0.06075697211155378	0.0765912940858215	9
6	Other-Unknown	9.9601593625498e-4	9.9601593625498e-4	9.9601593625498e-4	9.9601593625498e-4	0	0	2
6	Proteobacteria-Bilophila	0.01593625498007968	0.01593625498007968	0.01593625498007968	0.01593625498007968	0	NA	1
6	Proteobacteria-Escherichia-Shigella	0.03884462151394422	0.08556682361463237	0.00199203187250996	0.4382470119521912	0.05328685258964143	0.1261826441263076	11
6	Proteobacteria-Haemophilus	0.02191235059760956	0.02191235059760956	0.00697211155378486	0.03685258964143426	0.014940239043824698	0.02112868868087293	2
6	Proteobacteria-Morganella	0.00298804780876494	0.01842629482071713	9.9601593625498e-4	0.06673306772908366	0.01942231075697211	0.032259232551198495	4
6	Proteobacteria-Other	0.00249003984063745	0.003859561752988048	9.9601593625498e-4	0.0149402390438247	0.0014940239043824699	0.00459333535955938	8
6	Proteobacteria-Parasutterella	0.00647410358565737	0.00647410358565737	0.00298804780876494	0.0099601593625498	0.005478087649402389	0.0034978930122353045	4
6	Proteobacteria-Proteus	0.00946215139442231	0.0099601593625498	9.9601593625498e-4	0.0199203187250996	0.005478087649402391	0.007757849565436867	4
6	Proteobacteria-Sutterella	0.02689243027888446	0.02689243027888446	0.02689243027888446	0.02689243027888446	0	NA	1
6	Proteobacteria-Unknown	0.04332669322709163	0.09398121798520205	9.9601593625498e-4	0.2898406374501992	0.1897410358565737	0.10733650211596757	14
6	Verrucomicrobia-Akkermansia	0.32270916334661354	0.3550085372794536	0.18426294820717132	0.5966135458167331	0.1902390438247012	0.11922319032184957	14
7	Actinobacteria-Bifidobacterium	0.00199203187250996	0.00398406374501992	9.9601593625498e-4	0.01195219123505976	0.00298804780876494	0.0046183359041313266	5
7	Actinobacteria-Collinsella	0.005478087649402391	0.005478087649402391	9.9601593625498e-4	0.0099601593625498	0.004482071713147411	0.00633860660426188	2
7	Actinobacteria-Other	9.9601593625498e-4	0.00149402390438247	9.9601593625498e-4	0.00298804780876494	4.9800796812749e-4	9.9601593625498e-4	4
7	Actinobacteria-Unknown	9.9601593625498e-4	9.9601593625498e-4	9.9601593625498e-4	9.9601593625498e-4	0	NA	1
7	Bacteroidetes-Bacteroides	9.9601593625498e-4	0.02029382470119522	9.9601593625498e-4	0.150398406374502	0.0017430278884462153	0.052588287255550994	8
7	Bacteroidetes-Other	0.00149402390438247	0.004233067729083665	9.9601593625498e-4	0.01294820717131474	0.004233067729083665	0.005127305847105079	8
7	Bacteroidetes-Parabacteroides	9.9601593625498e-4	9.9601593625498e-4	9.9601593625498e-4	9.9601593625498e-4	0	NA	1
7	Firmicutes-Enterococcus	0.00896414342629482	0.011703187250996016	9.9601593625498e-4	0.02788844621513944	0.018675298804780874	0.013147787631916418	4
7	Firmicutes-Erysipelatoclostridium	0.02091633466135458	0.029738190096755834	9.9601593625498e-4	0.12250996015936257	0.02788844621513944	0.04292288881331348	7
7	Firmicutes-Lactobacillus	0.03386454183266932	0.04826149945671858	0.00697211155378486	0.17430278884462153	0.046314741035856574	0.0483049526012717	11
7	Firmicutes-Other	0.00398406374501992	0.009683488269145647	9.9601593625498e-4	0.08864541832669323	0.009960159362549799	0.014586534684678193	90
7	Firmicutes-Streptococcus	0.00597609561752988	0.020101412531691416	9.9601593625498e-4	0.07669322709163347	0.02141434262948207	0.02433957351750641	11
7	Firmicutes-Unknown	0.0049800796812749	0.016185258964143426	9.9601593625498e-4	0.10258964143426295	0.009462151394422311	0.026852355919669932	20
7	Firmicutes-Veillonella	0.022410358565737053	0.028220451527224435	0.00398406374501992	0.07370517928286853	0.030627490039840645	0.022733825310202564	12
7	Other-Cetobacterium	0.5936254980079682	0.5936254980079682	0.5936254980079682	0.5936254980079682	0	NA	1
7	Other-Cloacibacillus	0.1603585657370518	0.16155378486055777	0.04681274900398406	0.24601593625498008	0.099601593625498	0.08024390506604974	5
7	Other-Fusobacterium	0.4038844621513944	0.407655093910074	0.0099601593625498	0.6852589641434262	0.21165338645418325	0.17381742701821498	14
7	Other-Other	0.014940239043824698	0.02539840637450199	9.9601593625498e-4	0.07470119521912351	0.034611553784860555	0.029030063031453526	6
7	Proteobacteria-Bilophila	0.02788844621513944	0.026095617529880474	9.9601593625498e-4	0.049800796812749	0.029880478087649404	0.020258582186811744	5
7	Proteobacteria-Enterobacter	0.00298804780876494	0.02731929425156517	9.9601593625498e-4	0.1752988047808765	9.9601593625498e-4	0.06525958726571877	7
7	Proteobacteria-Escherichia-Shigella	0.01693227091633466	0.021299417713760344	0.00398406374501992	0.07868525896414343	0.01693227091633466	0.020365779814442205	13
7	Proteobacteria-Haemophilus	0.00298804780876494	0.00298804780876494	9.9601593625498e-4	0.0049800796812749	0.00199203187250996	0.002817158490783058	2
7	Proteobacteria-Morganella	0.05776892430278884	0.05776892430278884	0.00199203187250996	0.11354581673306773	0.05577689243027888	0.07888043774192562	2
7	Proteobacteria-Other	0.00298804780876494	0.0065073041168658705	9.9601593625498e-4	0.02290836653386454	0.00199203187250996	0.008220831566062084	15
7	Proteobacteria-Parasutterella	0.03286852589641434	0.043625498007968125	0.0099601593625498	0.07569721115537849	0.04980079681274901	0.02997495025674867	5
7	Proteobacteria-Proteus	0.0049800796812749	0.02004482071713147	9.9601593625498e-4	0.1095617529880478	0.01593625498007968	0.036898468189030066	8
7	Proteobacteria-Sutterella	0.03934262948207171	0.04780876494023904	0.00896414342629482	0.10358565737051792	0.03934262948207171	0.0407515389352167	4
7	Proteobacteria-Unknown	0.15189243027888447	0.13327938247011953	0.01195219123505976	0.25697211155378485	0.16235059760956178	0.08555942603604964	16
7	Verrucomicrobia-Akkermansia	0.1942231075697211	0.14774236387782205	9.9601593625498e-4	0.24800796812749004	0.12350597609561753	0.12990023395646852	3
8	Actinobacteria-Bifidobacterium	0.00796812749003984	0.024046670461013088	9.9601593625498e-4	0.1344621513944223	0.005478087649402389	0.0487994568857641	7
8	Actinobacteria-Collinsella	0.00896414342629482	0.00896414342629482	0.00896414342629482	0.00896414342629482	0	NA	1
8	Actinobacteria-Eggerthella	0.01892430278884462	0.01892430278884462	0.00199203187250996	0.03585657370517928	0.01693227091633466	0.02394584717165599	2
8	Actinobacteria-Other	9.9601593625498e-4	0.0011492491572172847	9.9601593625498e-4	0.00199203187250996	0	3.740376574695273e-4	13
8	Bacteroidetes-Alistipes	0.01045816733067729	0.015189243027888445	0.00298804780876494	0.04581673306772908	0.00796812749003984	0.014012658313503373	8
8	Bacteroidetes-Bacteroides	0.3311752988047809	0.31394422310756975	0.00597609561752988	0.7191235059760956	0.21538844621513947	0.17724094048376168	20
8	Bacteroidetes-Other	0.00149402390438247	0.01563745019920319	9.9601593625498e-4	0.09760956175298804	0.014940239043824702	0.02996906596488033	10
8	Bacteroidetes-Parabacteroides	0.20019920318725096	0.2326846460312596	0.0099601593625498	0.7111553784860558	0.17828685258964144	0.21547792070346466	13
8	Bacteroidetes-Prevotella 9	9.9601593625498e-4	9.9601593625498e-4	9.9601593625498e-4	9.9601593625498e-4	0	NA	1
8	Firmicutes-Agathobacter	9.9601593625498e-4	9.9601593625498e-4	9.9601593625498e-4	9.9601593625498e-4	0	NA	1
8	Firmicutes-Blautia	0.00249003984063745	0.010126162018592297	9.9601593625498e-4	0.03685258964143426	0.012201195219123504	0.014453103019646136	6
8	Firmicutes-Enterococcus	0.0099601593625498	0.05440737051792828	0.00298804780876494	0.1643426294820717	0.10732071713147409	0.06857530196559719	8
8	Firmicutes-Erysipelatoclostridium	0.0298804780876494	0.03555776892430279	0.00398406374501992	0.0906374501992032	0.02564741035856574	0.02954306320507808	10
8	Firmicutes-Faecalibacterium	0.0034860557768924302	0.0034860557768924302	9.9601593625498e-4	0.00597609561752988	0.0024900398406374497	0.003521448113478822	2
8	Firmicutes-Lactobacillus	0.01195219123505976	0.04804312163112256	9.9601593625498e-4	0.23107569721115537	0.04780876494023905	0.06985130258922677	17
8	Firmicutes-Other	0.0049800796812749	0.015533372129459723	9.9601593625498e-4	0.2241035856573705	0.01792828685258964	0.027402368032949185	178
8	Firmicutes-Streptococcus	0.00398406374501992	0.02283722253841776	9.9601593625498e-4	0.21613545816733068	0.004482071713147411	0.05659650250631697	14
8	Firmicutes-Unknown	0.00697211155378486	0.015139442231075695	9.9601593625498e-4	0.11653386454183266	0.01643426294820717	0.02301399636392698	30
8	Firmicutes-Veillonella	0.0249003984063745	0.038082962268572766	9.9601593625498e-4	0.1752988047808765	0.03884462151394422	0.0487813096710821	17
8	Other-Cetobacterium	9.9601593625498e-4	9.9601593625498e-4	9.9601593625498e-4	9.9601593625498e-4	0	NA	1
8	Other-Cloacibacillus	0.05976095617529881	0.05876494023904383	0.00398406374501992	0.11254980079681276	0.05428286852589642	0.05428972141399062	3
8	Other-Fusobacterium	0.01095617529880478	0.06465803452855244	9.9601593625498e-4	0.3904382470119522	0.04083665338645418	0.12314725329527786	12
8	Other-Other	0.00249003984063745	0.005478087649402391	9.9601593625498e-4	0.02589641434262948	0.00298804780876494	0.008484946793327019	8
8	Other-Unknown	9.9601593625498e-4	0.00149402390438247	9.9601593625498e-4	0.00298804780876494	4.9800796812749e-4	9.9601593625498e-4	4
8	Proteobacteria-Bilophila	0.00398406374501992	0.004869411243913236	9.9601593625498e-4	0.01394422310756972	0.00398406374501992	0.00460339462943627	9
8	Proteobacteria-Enterobacter	0.00199203187250996	0.0036520584329349268	9.9601593625498e-4	0.00796812749003984	0.0034860557768924302	0.003770855475298986	3
8	Proteobacteria-Escherichia-Shigella	0.04083665338645418	0.08677056479962503	0.00298804780876494	0.34163346613545814	0.08864541832669323	0.09428928514031062	17
8	Proteobacteria-Haemophilus	9.9601593625498e-4	0.001394422310756972	9.9601593625498e-4	0.00298804780876494	0	8.908637360556932e-4	5
8	Proteobacteria-Morganella	0.00398406374501992	0.009960159362549799	9.9601593625498e-4	0.03087649402390438	0.008964143426294821	0.014038761296059743	4
8	Proteobacteria-Other	9.9601593625498e-4	0.005818829943384357	9.9601593625498e-4	0.03386454183266932	0.0059760956175298795	0.008996444422518365	19
8	Proteobacteria-Parasutterella	0.04083665338645418	0.0566622399291722	0.00298804780876494	0.1533864541832669	0.05776892430278885	0.05262755476359907	9
8	Proteobacteria-Proteus	0.00298804780876494	0.004553215708594195	9.9601593625498e-4	0.01195219123505976	0.00398406374501992	0.0038082533041445313	7
8	Proteobacteria-Sutterella	0.02290836653386454	0.030323151837096062	9.9601593625498e-4	0.09561752988047809	0.03784860557768924	0.030100085718369442	9
8	Proteobacteria-Unknown	0.014442231075697209	0.047518260292164674	9.9601593625498e-4	0.2340637450199203	0.0734561752988048	0.06212518321538192	24
8	Verrucomicrobia-Akkermansia	0.05378486055776892	0.09704040978941376	9.9601593625498e-4	0.26593625498007967	0.14043824701195218	0.10188754118516583	7
9	Actinobacteria-Bifidobacterium	0.00398406374501992	0.0033200531208499337	9.9601593625498e-4	0.0049800796812749	0.0019920318725099597	0.002073372509428419	3
9	Actinobacteria-Collinsella	9.9601593625498e-4	9.9601593625498e-4	9.9601593625498e-4	9.9601593625498e-4	0	NA	1
9	Actinobacteria-Eggerthella	9.9601593625498e-4	9.9601593625498e-4	9.9601593625498e-4	9.9601593625498e-4	0	NA	1
9	Actinobacteria-Other	9.9601593625498e-4	0.0017430278884462151	9.9601593625498e-4	0.00398406374501992	7.47011952191235e-4	0.0014940239043824699	4
9	Bacteroidetes-Alistipes	0.02290836653386454	0.05398406374501992	0.00199203187250996	0.1344621513944223	0.10258964143426297	0.06207105467381866	5
9	Bacteroidetes-Bacteroides	0.00597609561752988	0.04293935369632581	9.9601593625498e-4	0.15438247011952191	0.08665338645418329	0.05780850333196953	9
9	Bacteroidetes-Other	0.00199203187250996	0.028685258964143423	0.00199203187250996	0.11155378486055775	0.02390438247011952	0.04746723964026185	5
9	Bacteroidetes-Parabacteroides	0.06772908366533864	0.12521343198634036	0.0099601593625498	0.3396414342629482	0.15687250996015936	0.1292426971693266	7
9	Bacteroidetes-Prevotella 9	0.1603585657370518	0.1603585657370518	0.1603585657370518	0.1603585657370518	0	NA	1
9	Firmicutes-Agathobacter	9.9601593625498e-4	9.9601593625498e-4	9.9601593625498e-4	9.9601593625498e-4	0	NA	1
9	Firmicutes-Blautia	0.00199203187250996	0.00199203187250996	9.9601593625498e-4	0.00298804780876494	4.980079681274898e-4	8.132436065017192e-4	4
9	Firmicutes-Enterococcus	0.00896414342629482	0.01294820717131474	0.00199203187250996	0.03187250996015936	0.008964143426294821	0.013062626542434263	4
9	Firmicutes-Erysipelatoclostridium	0.00448207171314741	0.017679282868525895	9.9601593625498e-4	0.06772908366533864	0.01643426294820717	0.02668212844471894	8
9	Firmicutes-Faecalibacterium	0.00199203187250996	0.00199203187250996	9.9601593625498e-4	0.00298804780876494	9.9601593625498e-4	9.9601593625498e-4	3
9	Firmicutes-Lactobacillus	0.00597609561752988	0.035473490652773526	9.9601593625498e-4	0.19322709163346613	0.01394422310756972	0.06665192295247238	13
9	Firmicutes-Other	0.00398406374501992	0.01479921023869125	9.9601593625498e-4	0.13645418326693226	0.01294820717131474	0.02574095892899841	113
9	Firmicutes-Streptococcus	0.00448207171314741	0.013695219123505976	9.9601593625498e-4	0.06573705179282868	0.01294820717131474	0.0202931650312855	12
9	Firmicutes-Unknown	0.00448207171314741	0.017468587189702726	9.9601593625498e-4	0.0906374501992032	0.020667330677290832	0.025134723370628425	26
9	Firmicutes-Veillonella	0.00398406374501992	0.022908366533864546	9.9601593625498e-4	0.1254980079681275	0.02390438247011952	0.03818133263363097	13
9	Other-Cetobacterium	9.9601593625498e-4	9.9601593625498e-4	9.9601593625498e-4	9.9601593625498e-4	0	NA	1
9	Other-Cloacibacillus	0.07221115537848605	0.10607569721115537	0.00597609561752988	0.2739043824701195	0.12300796812749001	0.120097386185283	4
9	Other-Fusobacterium	0.01294820717131474	0.03630930822165882	9.9601593625498e-4	0.1304780876494024	0.060756972111553786	0.04678596257531984	11
9	Other-Other	0.00199203187250996	0.00199203187250996	9.9601593625498e-4	0.00298804780876494	9.960159362549796e-4	0.001408579245391529	2
9	Proteobacteria-Bilophila	0.00796812749003984	0.01593625498007968	0.00199203187250996	0.07171314741035857	0.00896414342629482	0.02501963483482166	7
9	Proteobacteria-Enterobacter	0.00199203187250996	0.004537405931828243	9.9601593625498e-4	0.0149402390438247	0.00298804780876494	0.005202005184592429	9
9	Proteobacteria-Escherichia-Shigella	0.04083665338645418	0.05686345526982977	0.00298804780876494	0.21115537848605576	0.046314741035856574	0.06456988493443896	11
9	Proteobacteria-Other	0.00199203187250996	0.0027164070988772186	9.9601593625498e-4	0.00597609561752988	0.00199203187250996	0.0018414666887194727	11
9	Proteobacteria-Parasutterella	0.00796812749003984	0.016334661354581673	0.00199203187250996	0.04780876494023904	0.01792828685258964	0.019140617344527985	5
9	Proteobacteria-Proteus	0.0049800796812749	0.0047310756972111555	9.9601593625498e-4	0.00796812749003984	0.006225099601593625	0.0037598777068081424	4
9	Proteobacteria-Sutterella	0.04432270916334661	0.04556772908366534	0.00298804780876494	0.0906374501992032	0.03909362549800797	0.03701263656614854	4
9	Proteobacteria-Unknown	0.09810756972111553	0.10292164674634795	9.9601593625498e-4	0.3207171314741036	0.0874003984063745	0.08566963249037339	18
9	Verrucomicrobia-Akkermansia	0.3426294820717131	0.40763612217795486	0.18426294820717132	0.7689243027888446	0.2171314741035857	0.16810573520373487	15
unClustered	Actinobacteria-Bifidobacterium	0.00697211155378486	0.06004553215708593	9.9601593625498e-4	0.8685258964143426	0.019920318725099598	0.18769051337657106	21
unClustered	Actinobacteria-Collinsella	0.00597609561752988	0.010624169986719787	0.00298804780876494	0.02290836653386454	0.009960159362549799	0.010742821837558722	3
unClustered	Actinobacteria-Eggerthella	0.00398406374501992	0.005122367672168469	9.9601593625498e-4	0.0149402390438247	0.0049800796812748994	0.004927631233645521	7
unClustered	Actinobacteria-Other	9.9601593625498e-4	0.003272623790552077	9.9601593625498e-4	0.01693227091633466	0.00298804780876494	0.004120459750419873	21
unClustered	Actinobacteria-Unknown	0.00149402390438247	0.0018675298804780877	9.9601593625498e-4	0.0049800796812749	9.9601593625498e-4	0.0013507994839248383	8
unClustered	Bacteroidetes-Alistipes	0.00796812749003984	0.08326693227091633	9.9601593625498e-4	0.27689243027888444	0.12649402390438247	0.12101614119635722	5
unClustered	Bacteroidetes-Bacteroides	0.01145418326693227	0.06485170429393536	9.9601593625498e-4	0.4312749003984064	0.08939243027888447	0.10784868267690552	18
unClustered	Bacteroidetes-Other	0.00199203187250996	0.011827689243027892	9.9601593625498e-4	0.1195219123505976	0.002241035856573705	0.03041329945211933	16
unClustered	Bacteroidetes-Parabacteroides	0.00199203187250996	0.03894422310756972	9.9601593625498e-4	0.3466135458167331	0.0069721115537848604	0.10832784386339488	10
unClustered	Bacteroidetes-Prevotella 9	0.4850597609561753	0.4850597609561753	0.4850597609561753	0.4850597609561753	0	NA	1
unClustered	Firmicutes-Agathobacter	0.0199203187250996	0.028685258964143426	9.9601593625498e-4	0.07171314741035857	0.044820717131474105	0.030499888044767012	5
unClustered	Firmicutes-Blautia	0.01444223107569721	0.058578187250996026	9.9601593625498e-4	0.2350597609561753	0.07420318725099603	0.07881855231266095	16
unClustered	Firmicutes-Enterococcus	0.01842629482071713	0.038014608233731734	9.9601593625498e-4	0.19123505976095617	0.04531872509960159	0.05626673361580923	18
unClustered	Firmicutes-Erysipelatoclostridium	0.0099601593625498	0.03357996585088219	9.9601593625498e-4	0.11553784860557768	0.05079681274900398	0.03558181424027137	21
unClustered	Firmicutes-Faecalibacterium	0.00199203187250996	0.013944223107569721	9.9601593625498e-4	0.05876494023904383	0.00896414342629482	0.022647045818530023	9
unClustered	Firmicutes-Lactobacillus	0.053784860557768925	0.0852976980965029	9.9601593625498e-4	0.2908366533864542	0.10981075697211155	0.08086771542203805	36
unClustered	Firmicutes-Other	0.0049800796812749	0.018524556482589834	9.9601593625498e-4	0.34163346613545814	0.016683266932270915	0.03520584371822933	446
unClustered	Firmicutes-Streptococcus	0.00647410358565737	0.01840258015556821	9.9601593625498e-4	0.13844621513944222	0.01792828685258964	0.027985655656160756	42
unClustered	Firmicutes-Unknown	0.00597609561752988	0.028910905052356925	9.9601593625498e-4	0.5448207171314741	0.020916334661354577	0.06611144005268271	113
unClustered	Firmicutes-Veillonella	0.07171314741035857	0.0836368810472396	9.9601593625498e-4	0.2958167330677291	0.11703187250996015	0.07536595310657046	35
unClustered	Other-Cetobacterium	0.2749003984063745	0.2749003984063745	0.2749003984063745	0.2749003984063745	0	NA	1
unClustered	Other-Cloacibacillus	0.07370517928286853	0.08964143426294821	0.02888446215139442	0.16633466135458166	0.06872509960159362	0.07009716458132632	3
unClustered	Other-Fusobacterium	0.09611553784860558	0.11659611553784863	9.9601593625498e-4	0.33665338645418325	0.18824701195219123	0.10893546315068398	32
unClustered	Other-Other	0.0049800796812749	0.008439924512476412	9.9601593625498e-4	0.0298804780876494	0.010956175298804782	0.009386820783230594	19
unClustered	Other-Unknown	0.00298804780876494	0.17148074369189908	9.9601593625498e-4	1	0.013944223107569721	0.4059526444177894	6
unClustered	Proteobacteria-Bilophila	0.02091633466135458	0.025283481458780264	9.9601593625498e-4	0.09661354581673308	0.02290836653386454	0.02752303550559911	13
unClustered	Proteobacteria-Enterobacter	0.022908366533864542	0.027105862265224816	0.00298804780876494	0.07470119521912351	0.04058764940239043	0.023261015284340204	14
unClustered	Proteobacteria-Escherichia-Shigella	0.03137450199203187	0.06396289840637451	9.9601593625498e-4	0.3057768924302789	0.07744023904382472	0.08161323156885363	32
